country,date,true_val_NPI1,true_val_NPI2,true_val_NPI3,true_val_NPI4,true_val_NPI5,NPI1,NPI2,NPI3,NPI4,NPI5,I_t_1,I_t_2,I_t_3,I_t_4,I_t,C_t_1,C_t_2,C_t_3,C_t_4,C_t,Hicu_t_1,Hicu_t_2,Hicu_t_3,Hicu_t_4,Hicu_t,R_t_1,R_t_2,R_t_3,R_t_4,R_t,cf1_1,cf1_2,cf1_3,cf1_4,cf1,cf2,cf_full_1,cf_full_2,cf_full_3,cf_full_4,cf_full,weekday,rho_period,repC_t,ErepC_t,D_t_1,D_t_2,D_t_3,D_t_4,D_t,H_t_1,H_t_2,H_t_3,H_t_4,H_t,ifr_t_m_1,ifr_t_m_2,ifr_t_m_3,ifr_t_m_4,ifr_t_m,first_vaccination,second_vaccination,alpha,delta
countryA,2020-01-11,0.220114867130158,0.257027067025455,0.293733125946813,0.382405174330737,0.454415233417299,0,0,0,0,0,21,34,16,22,93,12,16,8,11,47,1,0,0,0,1,3.0816562332209,3.08165478360489,3.08166037498093,3.08165778638091,12.3266291781876,3.3936e-06,3.864e-06,2.0496e-06,2.8896e-06,1.21968e-05,0,0.9999966064,0.999996136,0.9999979504,0.9999971104,3.9999878032,6,1,4,3.45298998992705,0,0,0,0,0,0,1,0,3,4,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryA,2020-01-12,0.220114867130158,0.257027067025455,0.293733125946813,0.382405174330737,0.454415233417299,0,0,0,0,0,38,24,31,32,125,17,17,12,15,61,0,0,1,0,1,3.08165405879688,3.08165126310886,3.08165871827692,3.08165550841289,12.3266195485956,4.0992e-06,5.0064e-06,2.5872e-06,3.6288e-06,1.53216e-05,0,0.9999959008,0.9999949936,0.9999974128,0.9999963712,3.9999846784,7,1,0,2.65834530807418,0,0,0,0,0,1,0,3,3,7,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryA,2020-01-13,0.220114867130158,0.257027067025455,0.293733125946813,0.382405174330737,0.454415233417299,0,0,0,0,0,48,45,32,31,156,21,22,14,17,74,1,0,0,1,2,3.08165012412485,3.08164877805284,3.08165550841289,3.08165219500487,12.3266066055954,5.376e-06,5.8128e-06,3.6288e-06,4.704e-06,1.95216e-05,0,0.999994624,0.9999941872,0.9999963712,0.999995296,3.9999804784,1,1,4,4.08977055764564,0,0,0,0,0,1,0,1,4,6,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryA,2020-01-14,0.220114867130158,0.257027067025455,0.293733125946813,0.382405174330737,0.454415233417299,0,0,0,0,0,56,50,41,50,197,27,26,19,22,94,0,0,0,1,1,3.08164515401281,3.0816441185728,3.08165219500487,3.08164898514084,12.3265904527313,6.9888e-06,7.3248e-06,4.704e-06,5.7456e-06,2.47632e-05,0,0.9999930112,0.9999926752,0.999995296,0.9999942544,3.9999752368,2,1,7,8.01321043962649,0,0,0,0,0,1,1,0,4,6,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryA,2020-01-15,0.220114867130158,0.257027067025455,0.293733125946813,0.382405174330737,0.454415233417299,0,0,0,0,0,66,68,54,59,247,34,33,25,28,120,0,1,0,0,1,3.08163935554876,3.08163894137276,3.08164794970083,3.0816438079408,12.3265700545632,8.8704e-06,9.0048e-06,6.0816e-06,7.4256e-06,3.13824e-05,0,0.9999911296,0.9999909952,0.9999939184,0.9999925744,3.9999686176,3,1,10,12.1821628202168,0,0,0,0,0,3,0,2,7,12,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryA,2020-01-16,0.220114867130158,0.257027067025455,0.293733125946813,0.382405174330737,0.454415233417299,0,0,0,0,0,75,86,72,68,301,41,41,32,35,149,0,1,0,1,2,3.08163252164471,3.08163190038071,3.08164235832479,3.08163769884475,12.326544479195,1.1088e-05,1.12896e-05,7.896e-06,9.408e-06,3.96816e-05,0,0.999988912,0.9999887104,0.999992104,0.999990592,3.9999603184,4,1,11,14.3143680240971,0,0,0,0,0,3,5,2,7,17,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryA,2020-01-17,0.220114867130158,0.257027067025455,0.293733125946813,0.382405174330737,0.454415233417299,0,0,0,0,0,102,112,108,81,403,50,52,43,43,188,0,1,1,1,3,3.08162475584465,3.08162299559663,3.08163490315673,3.0816306578527,12.3265133124507,1.3608e-05,1.41792e-05,1.03152e-05,1.16928e-05,4.97952e-05,0,0.999986392,0.9999858208,0.9999896848,0.9999883072,3.9999502048,5,1,12,17.7265076337564,0,0,0,0,0,2,4,7,9,22,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryA,2020-01-18,0.220114867130158,0.257027067025455,0.293733125946813,0.382405174330737,0.454415233417299,0,0,0,0,1,88,71,81,73,313,58,58,52,48,216,1,0,0,1,2,1.9562674890548,1.9562657142987,1.95627353637188,1.95627261612798,7.82507935585336,1.70352e-05,1.79424e-05,1.3944e-05,1.44144e-05,6.3336e-05,0,0.9999829648,0.9999820576,0.999986056,0.9999855856,3.999936664,6,1,12,17.5094693232354,0,0,0,0,0,2,7,1,8,18,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryA,2020-01-19,0.220114867130158,0.257027067025455,0.293733125946813,0.382405174330737,0.454415233417299,0,0,0,0,1,92,104,85,86,367,64,66,58,55,243,0,0,1,1,2,1.95626170466455,1.95626104734748,1.95626821210358,1.95626781771334,7.82505878182895,1.9992e-05,2.0328e-05,1.66656e-05,1.68672e-05,7.38528e-05,0,0.999980008,0.999979672,0.9999833344,0.9999831328,3.9999261472,7,1,14,13.1012029782323,0,0,0,0,0,4,10,6,10,30,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryA,2020-01-20,0.220114867130158,0.257027067025455,0.293733125946813,0.382405174330737,0.454415233417299,0,0,0,0,1,116,100,103,104,423,73,72,66,63,274,0,2,0,2,4,1.95625565734747,1.95625421124991,1.95626262490846,1.9562621647865,7.82503465829234,2.30832e-05,2.38224e-05,1.95216e-05,1.97568e-05,8.6184e-05,0,0.9999769168,0.9999761776,0.9999804784,0.9999802432,3.999913816,1,1,22,19.5245277040937,0,0,0,0,0,1,9,11,17,38,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryA,2020-01-21,0.220114867130158,0.257027067025455,0.293733125946813,0.382405174330737,0.454415233417299,0,0,0,0,1,136,115,118,110,479,83,79,75,72,309,3,1,0,0,4,1.95624803246942,1.95624763807917,1.95625585454259,1.95625532868894,7.82500685378012,2.69808e-05,2.71824e-05,2.29824e-05,2.32512e-05,0.0001003968,0,0.9999730192,0.9999728176,0.9999770176,0.9999767488,3.9998996032,2,1,26,35.2526354742348,0,0,0,0,0,5,14,11,21,51,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryA,2020-01-22,0.220114867130158,0.257027067025455,0.293733125946813,0.382405174330737,0.454415233417299,0,0,0,0,1,143,130,139,127,539,94,88,85,80,347,0,1,4,2,7,1.95623909295721,1.95624007893282,1.95624809820112,1.95624809820112,7.82497536829228,3.15504e-05,3.10464e-05,2.69472e-05,2.69472e-05,0.0001164912,0,0.9999684496,0.9999689536,0.9999730528,0.9999730528,3.9998835088,3,1,51,49.6948911219224,0,1,0,0,1,3,13,8,29,53,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryA,2020-01-23,0.220114867130158,0.257027067025455,0.293733125946813,0.382405174330737,0.454415233417299,0,0,0,0,1,165,136,144,155,600,105,97,95,93,390,2,1,3,3,9,1.95622969332306,1.95623153381086,1.9562389614938,1.95623975027429,7.824939938902,3.63552e-05,3.54144e-05,3.16176e-05,3.12144e-05,0.0001346016,0,0.9999636448,0.9999645856,0.9999683824,0.9999687856,3.9998653984,4,1,51,53.156872055745,0,0,0,0,0,9,10,16,21,56,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryA,2020-01-24,0.220114867130158,0.257027067025455,0.293733125946813,0.382405174330737,0.454415233417299,0,0,0,0,1,190,188,201,173,752,120,110,112,106,448,1,3,3,4,11,1.95621884759134,1.95622259429866,1.95622949612793,1.95622956185964,7.82490049987757,4.18992e-05,3.9984e-05,3.6456e-05,3.64224e-05,0.0001547616,0,0.9999581008,0.999960016,0.999963544,0.9999635776,3.9998452384,5,1,54,58.609312784205,0,0,0,0,0,12,17,20,30,79,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryA,2020-01-25,0.220114867130158,0.257027067025455,0.293733125946813,0.382405174330737,0.454415233417299,0,0,0,0,1,219,179,197,207,802,136,123,127,122,508,4,1,5,6,16,1.95620635856693,1.95621023673767,1.95621628405475,1.95621819027426,7.82485106963361,4.82832e-05,4.63008e-05,4.32096e-05,4.22352e-05,0.0001800288,0,0.9999517168,0.9999536992,0.9999567904,0.9999577648,3.9998199712,6,1,49,52.4978668118994,0,0,1,0,1,10,25,25,26,86,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryA,2020-01-26,0.220114867130158,0.257027067025455,0.293733125946813,0.382405174330737,0.454415233417299,0,0,0,0,1,221,232,223,257,933,151,139,143,144,577,5,3,7,12,27,1.95619196332302,1.95619847076205,1.95620333490839,1.95620458381083,7.82479835280429,5.56416e-05,5.23152e-05,4.98288e-05,4.91904e-05,0.000206976,0,0.9999443584,0.9999476848,0.9999501712,0.9999508096,3.999793024,7,1,40,36.8911054642845,0,0,0,0,0,8,17,33,40,98,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryA,2020-01-27,0.220114867130158,0.257027067025455,0.293733125946813,0.382405174330737,0.454415233417299,0,1,0,0,1,192,203,181,174,750,161,154,154,154,623,0,4,11,7,22,1.51280450229161,1.51280897563409,1.51281319480937,1.51281243230782,6.05123910504289,6.30672e-05,6.01104e-05,5.73216e-05,5.78256e-05,0.0002383248,0,0.9999369328,0.9999398896,0.9999426784,0.9999421744,3.9997616752,1,1,53,53.6269227415102,0,0,0,0,0,10,27,41,60,138,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryA,2020-01-28,0.220114867130158,0.257027067025455,0.293733125946813,0.382405174330737,0.454415233417299,0,1,0,0,1,248,204,250,233,935,175,163,168,167,673,4,3,8,9,24,1.51279474227167,1.51279865644633,1.51280399395724,1.51280358728974,6.05120097996499,6.95184e-05,6.69312e-05,6.34032e-05,6.3672e-05,0.0002635248,0,0.9999304816,0.9999330688,0.9999365968,0.999936328,3.9997364752,2,1,88,89.5441363685774,0,0,0,0,0,18,26,51,50,145,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryA,2020-01-29,0.220114867130158,0.257027067025455,0.293733125946813,0.382405174330737,0.454415233417299,0,1,0,0,1,244,263,282,250,1039,188,179,186,182,735,1,4,12,6,23,1.51278213557924,1.51278828642515,1.51279128559794,1.51279174309887,6.05115345070121,7.78512e-05,7.37856e-05,7.18032e-05,7.15008e-05,0.0002949408,0,0.9999221488,0.9999262144,0.9999281968,0.9999284992,3.9997050592,3,1,110,121.194061251389,0,0,1,1,2,17,40,68,70,195,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryA,2020-01-30,0.220114867130158,0.257027067025455,0.293733125946813,0.382405174330737,0.454415233417299,0,1,0,0,1,253,274,249,306,1082,200,195,201,201,797,5,6,9,11,31,1.51276973222057,1.51277491723116,1.51277695056865,1.51277903473958,6.05110063475995,8.60496e-05,8.26224e-05,8.12784e-05,7.99008e-05,0.0003298512,0,0.9999139504,0.9999173776,0.9999187216,0.9999200992,3.9996701488,4,1,120,124.997984861935,0,0,0,1,1,21,38,52,84,195,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryA,2020-01-31,0.220114867130158,0.257027067025455,0.293733125946813,0.382405174330737,0.454415233417299,0,1,0,0,1,256,277,293,265,1091,211,210,215,215,851,1,3,4,17,25,1.51275687136096,1.51276098886937,1.51276429304279,1.51276347970779,6.0510456329809,9.45504e-05,9.18288e-05,8.96448e-05,9.01824e-05,0.0003662064,0,0.9999054496,0.9999081712,0.9999103552,0.9999098176,3.9996337936,5,1,139,131.871130838141,0,0,0,1,1,17,42,55,95,209,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryA,2020-02-01,0.220114867130158,0.257027067025455,0.293733125946813,0.382405174330737,0.454415233417299,0,1,0,0,1,284,310,319,308,1221,222,227,233,231,913,4,6,14,13,37,1.51274385800103,1.51274690800727,1.51274939884569,1.51275000884693,6.05099017370092,0.000103152,0.000101136,9.94896e-05,9.90864e-05,0.000402864,0,0.999896848,0.999898864,0.9999005104,0.9999009136,3.999597136,6,1,115,113.134627504562,0,0,0,0,0,18,56,59,114,247,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryA,2020-02-02,0.220114867130158,0.257027067025455,0.293733125946813,0.382405174330737,0.454415233417299,0,1,0,0,1,331,301,324,351,1307,240,242,250,250,982,7,7,18,14,46,1.51272942130487,1.51273114964173,1.51273318297922,1.51273435214828,6.0509281060741,0.0001126944,0.000111552,0.000110208,0.0001094352,0.0004438896,0,0.9998873056,0.999888448,0.999889792,0.9998905648,3.9995561104,7,1,67,76.525519108842,1,0,0,0,1,25,55,89,109,278,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryA,2020-02-03,0.220114867130158,0.257027067025455,0.293733125946813,0.382405174330737,0.454415233417299,0,1,0,1,1,251,234,227,259,971,247,245,253,258,1003,4,10,18,13,45,1.03200063841808,1.03200285790706,1.03200344745882,1.03200330874076,4.12801025252473,0.000123816,0.0001216656,0.0001210944,0.0001212288,0.0004878048,0,0.999876184,0.9998783344,0.9998789056,0.9998787712,3.9995121952,1,1,125,108.70643684457,1,0,1,0,2,30,62,98,107,297,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryA,2020-02-04,0.220114867130158,0.257027067025455,0.293733125946813,0.382405174330737,0.454415233417299,0,1,0,1,1,246,305,248,262,1061,249,254,253,261,1017,9,8,12,26,55,1.03199193385973,1.03199474290047,1.03199557520884,1.03199432674629,4.12797657871534,0.0001322496,0.000129528,0.0001287216,0.0001299312,0.0005204304,0,0.9998677504,0.999870472,0.9998712784,0.9998700688,3.9994795696,2,1,166,169.02399388886,0,0,1,0,1,34,59,102,130,325,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryA,2020-02-05,0.220114867130158,0.257027067025455,0.293733125946813,0.382405174330737,0.454415233417299,0,1,0,1,1,243,234,248,255,980,249,255,253,261,1018,4,12,12,24,52,1.03198340269896,1.0319841656483,1.03198697468904,1.03198524071327,4.12793978374958,0.0001405152,0.000139776,0.0001370544,0.0001387344,0.00055608,0,0.9998594848,0.999860224,0.9998629456,0.9998612656,3.99944392,3,1,249,217.499167216512,0,0,0,0,0,35,66,122,151,374,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryA,2020-02-06,0.220114867130158,0.257027067025455,0.293733125946813,0.382405174330737,0.454415233417299,0,1,0,1,1,258,264,257,259,1038,251,256,253,262,1022,5,16,30,34,85,1.03197497557674,1.03197605064171,1.03197837416924,1.03197639743687,4.12790579782455,0.00014868,0.0001476384,0.0001453872,0.0001473024,0.000589008,0,0.99985132,0.9998523616,0.9998546128,0.9998526976,3.999410992,4,1,215,212.412064231999,0,0,0,2,2,44,74,114,179,411,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryA,2020-02-07,0.220114867130158,0.257027067025455,0.293733125946813,0.382405174330737,0.454415233417299,0,1,0,1,1,259,246,252,266,1023,252,256,254,262,1024,11,19,26,22,78,1.03196602826178,1.03196689524966,1.0319694615338,1.03196741544239,4.12786980048764,0.0001573488,0.0001565088,0.0001540224,0.0001560048,0.0006238848,0,0.9998426512,0.9998434912,0.9998459776,0.9998439952,3.9993761152,5,1,201,208.529254024938,0,0,2,1,3,38,101,134,167,440,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryA,2020-02-08,0.220114867130158,0.257027067025455,0.293733125946813,0.382405174330737,0.454415233417299,0,1,0,1,1,281,242,282,268,1073,256,253,257,263,1029,9,14,31,32,86,1.03195704626731,1.03195836408889,1.03196072229594,1.03195819069132,4.12783432334346,0.0001660512,0.0001647744,0.0001624896,0.0001649424,0.0006582576,0,0.9998339488,0.9998352256,0.9998375104,0.9998350576,3.9993417424,6,1,170,167.432386457455,0,1,1,1,3,52,93,132,188,465,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryA,2020-02-09,0.220114867130158,0.257027067025455,0.293733125946813,0.382405174330737,0.454415233417299,0,1,0,1,1,301,265,281,251,1098,263,255,261,263,1042,2,19,21,31,73,1.0319473013235,1.03194997164618,1.03195094267261,1.03194889658121,4.12779711222351,0.0001754928,0.0001729056,0.0001719648,0.0001739472,0.0006943104,0,0.9998245072,0.9998270944,0.9998280352,0.9998260528,3.9993056896,7,1,90,107.647565353951,1,0,0,2,3,44,84,152,181,461,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryA,2020-02-10,0.220114867130158,0.257027067025455,0.293733125946813,0.382405174330737,0.454415233417299,0,1,0,1,1,252,257,276,248,1033,263,255,264,260,1042,11,17,30,37,95,1.03193686278939,1.03194078157462,1.03194119772881,1.03194019202286,4.12775903411568,0.0001856064,0.0001818096,0.0001814064,0.0001823808,0.0007312032,0,0.9998143936,0.9998181904,0.9998185936,0.9998176192,3.9992687968,1,1,169,149.022200529014,0,0,0,0,0,57,120,161,218,556,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryA,2020-02-11,0.220114867130158,0.257027067025455,0.293733125946813,0.382405174330737,0.454415233417299,0,1,0,1,1,232,276,280,237,1025,261,258,267,257,1043,14,25,31,37,107,1.03192812355153,1.03193186893918,1.03193162618257,1.03193159150306,4.12772321017634,0.0001940736,0.0001904448,0.00019068,0.0001907136,0.000765912,0,0.9998059264,0.9998095552,0.99980932,0.9998092864,3.999234088,2,1,205,212.793879562544,0,0,0,0,0,50,114,165,199,528,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryA,2020-02-12,0.220114867130158,0.257027067025455,0.293733125946813,0.382405174330737,0.454415233417299,0,1,0,1,1,254,262,312,230,1058,258,260,274,252,1044,15,20,42,40,117,1.03192007790397,1.03192229739295,1.03192191591828,1.03192337245793,4.12768766367313,0.0002018688,0.0001997184,0.000200088,0.0001986768,0.000800352,0,0.9997981312,0.9998002816,0.999799912,0.9998013232,3.999199648,3,1,263,260.659316243211,0,2,2,0,4,58,125,173,195,551,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryA,2020-02-13,0.220114867130158,0.257027067025455,0.293733125946813,0.382405174330737,0.454415233417299,0,1,0,1,1,282,268,278,258,1086,261,260,276,252,1049,3,28,33,43,107,1.03191126930708,1.03191321135993,1.0319110959095,1.0319153961694,4.12765097274591,0.0002104032,0.0002085216,0.0002105712,0.0002064048,0.0008359008,0,0.9997895968,0.9997914784,0.9997894288,0.9997935952,3.9991640992,4,1,252,245.793438243754,1,1,0,0,2,49,117,185,256,607,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryA,2020-02-14,0.220114867130158,0.257027067025455,0.293733125946813,0.382405174330737,0.454415233417299,0,1,0,1,1,251,279,280,277,1087,260,264,277,255,1056,12,26,32,27,97,1.03190148968375,1.03190391724983,1.03190145500424,1.03190644885445,4.12761331079226,0.0002198784,0.0002175264,0.000219912,0.0002150736,0.0008723904,0,0.9997801216,0.9997824736,0.999780088,0.9997849264,3.9991276096,5,1,207,232.926721767091,0,1,2,3,6,74,121,178,237,610,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryA,2020-02-15,0.220114867130158,0.257027067025455,0.293733125946813,0.382405174330737,0.454415233417299,0,1,0,1,1,293,279,312,251,1135,264,266,282,255,1067,14,33,34,51,132,1.03189278512541,1.03189424166505,1.03189174473995,1.0318968426287,4.1275756141591,0.000228312,0.0002269008,0.00022932,0.0002243808,0.0009089136,0,0.999771688,0.9997730992,0.99977068,0.9997756192,3.9990910864,6,1,200,182.890709504009,0,1,0,1,2,65,134,176,234,609,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryA,2020-02-16,0.220114867130158,0.257027067025455,0.293733125946813,0.382405174330737,0.454415233417299,0,1,0,1,1,306,249,300,264,1119,270,265,286,256,1077,15,25,35,45,120,1.03188262402741,1.03188456608027,1.03188092473116,1.03188813807035,4.1275362529092,0.0002381568,0.0002362752,0.0002398032,0.0002328144,0.0009470496,0,0.9997618432,0.9997637248,0.9997601968,0.9997671856,3.9990529504,7,1,109,116.377284732901,0,1,1,1,3,67,139,204,259,669,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryA,2020-02-17,0.220114867130158,0.257027067025455,0.293733125946813,0.382405174330737,0.454415233417299,0,1,0,1,1,278,243,288,269,1078,274,262,287,258,1081,13,23,38,48,122,1.03187201209572,1.03187593088095,1.03187052087656,1.0318789826783,4.12749744653155,0.0002484384,0.0002446416,0.0002498832,0.0002416848,0.000984648,0,0.9997515616,0.9997553584,0.9997501168,0.9997583152,3.999015352,1,1,164,160.344396965861,1,3,0,3,7,61,128,220,268,677,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryA,2020-02-18,0.220114867130158,0.257027067025455,0.293733125946813,0.382405174330737,0.454415233417299,0,1,0,1,1,289,255,242,240,1026,276,260,282,256,1074,12,24,45,51,132,1.03186237119046,1.03186750375873,1.03186053317615,1.03186965388868,4.12746006201402,0.0002577792,0.0002528064,0.00025956,0.0002507232,0.0010208688,0,0.9997422208,0.9997471936,0.99974044,0.9997492768,3.9989791312,2,1,211,226.408531472285,1,1,0,0,2,71,141,173,267,652,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
