country,date,true_val_NPI1,true_val_NPI2,true_val_NPI3,true_val_NPI4,true_val_NPI5,NPI1,NPI2,NPI3,NPI4,NPI5,I_t_1,I_t_2,I_t_3,I_t_4,I_t,C_t_1,C_t_2,C_t_3,C_t_4,C_t,Hicu_t_1,Hicu_t_2,Hicu_t_3,Hicu_t_4,Hicu_t,R_t_1,R_t_2,R_t_3,R_t_4,R_t,cf1_1,cf1_2,cf1_3,cf1_4,cf1,cf2,cf_full_1,cf_full_2,cf_full_3,cf_full_4,cf_full,weekday,rho_period,repC_t,ErepC_t,D_t_1,D_t_2,D_t_3,D_t_4,D_t,H_t_1,H_t_2,H_t_3,H_t_4,H_t,ifr_t_m_1,ifr_t_m_2,ifr_t_m_3,ifr_t_m_4,ifr_t_m,first_vaccination,second_vaccination,alpha,delta
countryA,2020-01-14,0.212003851441855,0.262510542967794,0.3040949079005,0.385816391888361,0.476068292645305,0,0,0,0,0,85,93,103,102,383,45,44,40,48,177,1,0,0,1,2,3.23212792695591,3.23212825275813,3.23213357419452,3.23212412592991,12.9285138798385,1.14576e-05,1.13568e-05,9.7104e-06,1.26336e-05,4.51584e-05,0,0.9999885424,0.9999886432,0.9999902896,0.9999873664,3.9999548416,2,1,11,14.6468311961469,0,0,0,0,0,0,0,2,8,10,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryA,2020-01-15,0.212003851441855,0.262510542967794,0.3040949079005,0.385816391888361,0.476068292645305,0,0,0,0,0,139,115,119,126,499,58,57,53,60,228,0,2,2,1,5,3.23211869589278,3.23211815288907,3.23212238831803,3.23211304865416,12.928472285754,1.43136e-05,1.44816e-05,1.31712e-05,1.60608e-05,5.80272e-05,0,0.9999856864,0.9999855184,0.9999868288,0.9999839392,3.9999419728,3,1,21,22.5029561198717,0,0,0,0,0,1,4,5,8,18,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryA,2020-01-16,0.212003851441855,0.262510542967794,0.3040949079005,0.385816391888361,0.476068292645305,0,0,0,0,0,164,182,149,164,659,75,75,69,76,295,0,2,0,2,4,3.23210360038955,3.23210566380366,3.23210946482966,3.23209936496059,12.9284180939835,1.8984e-05,1.83456e-05,1.71696e-05,2.02944e-05,7.47936e-05,0,0.999981016,0.9999816544,0.9999828304,0.9999797056,3.9999252064,4,1,21,26.7625658457927,0,0,0,0,0,3,7,8,7,25,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryA,2020-01-17,0.212003851441855,0.262510542967794,0.3040949079005,0.385816391888361,0.476068292645305,0,0,0,0,0,194,200,218,202,814,96,95,91,97,379,0,0,2,2,4,3.23208578986776,3.2320858984685,3.232093283319,3.23208155443879,12.9283465260941,2.44944e-05,2.44608e-05,2.2176e-05,2.58048e-05,9.6936e-05,0,0.9999755056,0.9999755392,0.999977824,0.9999741952,3.999903064,5,1,28,33.7319703316813,0,0,0,0,0,3,3,12,22,40,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryA,2020-01-18,0.212003851441855,0.262510542967794,0.3040949079005,0.385816391888361,0.476068292645305,0,0,0,0,0,246,254,274,281,1055,119,122,121,125,487,0,0,2,2,4,3.23206472132368,3.23206417831997,3.2320696083571,3.23205961708878,12.9282581250895,3.10128e-05,3.11808e-05,2.95008e-05,3.2592e-05,0.0001242864,0,0.9999689872,0.9999688192,0.9999704992,0.999967408,3.9998757136,6,1,38,34.1916381590972,0,0,0,0,0,3,13,10,18,44,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryA,2020-01-19,0.212003851441855,0.262510542967794,0.3040949079005,0.385816391888361,0.476068292645305,0,0,0,0,0,332,300,303,313,1248,153,151,152,157,613,0,0,1,6,7,3.23203800554099,3.23203659373134,3.23203985175362,3.23202910028009,12.928143551306,3.92784e-05,3.97152e-05,3.87072e-05,4.20336e-05,0.0001597344,0,0.9999607216,0.9999602848,0.9999612928,0.9999579664,3.9998402656,7,1,23,26.5630842160125,0,0,0,1,1,8,7,14,19,48,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryA,2020-01-20,0.212003851441855,0.262510542967794,0.3040949079005,0.385816391888361,0.476068292645305,0,0,0,0,0,402,389,427,420,1638,193,189,194,198,774,2,4,2,2,10,3.23200195009443,3.23200401350854,3.23200694572859,3.23199510824765,12.9280080175792,5.04336e-05,4.97952e-05,4.8888e-05,5.25504e-05,0.0002016672,0,0.9999495664,0.9999502048,0.999951112,0.9999474496,3.9997983328,1,1,46,41.0465301762195,0,1,0,0,1,4,12,23,45,84,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryA,2020-01-21,0.212003851441855,0.262510542967794,0.3040949079005,0.385816391888361,0.476068292645305,0,0,0,0,0,580,549,552,540,2221,252,244,251,253,1000,4,2,2,6,14,3.23195829259589,3.23196176781965,3.23196057321148,3.23194949593573,12.9278301295628,6.39408e-05,6.28656e-05,6.32352e-05,6.66624e-05,0.000256704,0,0.9999360592,0.9999371344,0.9999367648,0.9999333376,3.999743296,2,1,75,81.669589006541,0,0,0,1,1,5,24,32,36,97,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryA,2020-01-22,0.212003851441855,0.262510542967794,0.3040949079005,0.385816391888361,0.476068292645305,0,0,0,0,0,681,716,705,651,2753,322,318,324,317,1281,0,0,3,4,7,3.23189530416515,3.23190214601194,3.23190062560154,3.2318908515347,12.9275889273133,8.34288e-05,8.1312e-05,8.17824e-05,8.48064e-05,0.0003313296,0,0.9999165712,0.999918688,0.9999182176,0.9999151936,3.9996686704,3,1,132,125.435870219907,0,0,1,0,1,13,21,21,36,91,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryA,2020-01-23,0.212003851441855,0.262510542967794,0.3040949079005,0.385816391888361,0.476068292645305,0,0,0,0,0,883,919,932,870,3604,412,414,419,404,1649,1,6,2,10,19,3.23182134705941,3.2318243878802,3.23182406207797,3.23182015245124,12.9272899494688,0.0001063104,0.0001053696,0.0001054704,0.00010668,0.0004238304,0,0.9998936896,0.9998946304,0.9998945296,0.99989332,3.9995761696,4,1,150,149.534983344634,0,0,0,0,0,10,28,35,59,132,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryA,2020-01-24,0.212003851441855,0.262510542967794,0.3040949079005,0.385816391888361,0.476068292645305,0,0,0,0,0,1109,1122,1101,1121,4453,524,529,532,518,2103,1,1,9,8,19,3.23172545260365,3.23172458379771,3.23172284618582,3.23172566980513,12.9268985523923,0.0001359792,0.000136248,0.0001367856,0.000135912,0.0005449248,0,0.9998640208,0.999863752,0.9998632144,0.999864088,3.9994550752,5,1,232,188.599483133868,0,0,0,1,1,22,29,46,86,183,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryA,2020-01-25,0.212003851441855,0.262510542967794,0.3040949079005,0.385816391888361,0.476068292645305,0,0,0,0,0,1443,1438,1447,1367,5695,670,674,676,656,2676,2,10,17,11,40,3.23160501438005,3.23160273376445,3.23160327676817,3.23160392837262,12.9264149532853,0.0001732416,0.0001739472,0.0001737792,0.0001735776,0.0006945456,0,0.9998267584,0.9998260528,0.9998262208,0.9998264224,3.9993054544,6,1,187,190.75084089332,0,0,0,0,0,21,38,76,102,237,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryA,2020-01-26,0.212003851441855,0.262510542967794,0.3040949079005,0.385816391888361,0.476068292645305,0,0,0,0,0,1838,1845,1858,1816,7357,856,861,865,838,3420,3,8,10,16,37,3.2314483035084,3.23144656589652,3.23144613149355,3.23145547115742,12.9257964720559,0.0002217264,0.000222264,0.0002223984,0.0002195088,0.0008858976,0,0.9997782736,0.999777736,0.9997776016,0.9997804912,3.9991141024,7,1,179,147.887352884442,0,0,0,1,1,27,42,79,99,247,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryA,2020-01-27,0.212003851441855,0.262510542967794,0.3040949079005,0.385816391888361,0.476068292645305,0,0,0,0,0,2476,2467,2280,2278,9501,1109,1112,1094,1069,4384,5,12,19,23,59,3.23124869534341,3.23124619752633,3.23124435131371,3.23125825220877,12.9249974963922,0.0002834832,0.000284256,0.0002848272,0.0002805264,0.0011330928,0,0.9997165168,0.999715744,0.9997151728,0.9997194736,3.9988669072,1,1,233,228.74868112479,0,0,3,0,3,42,100,105,148,395,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryA,2020-01-28,0.212003851441855,0.262510542967794,0.3040949079005,0.385816391888361,0.476068292645305,0,0,0,0,0,2902,3106,3125,2944,12077,1404,1432,1410,1367,5613,5,12,19,19,55,3.23097979990461,3.23097827949422,3.23099674162047,3.23101085971701,12.9239656807363,0.0003666768,0.0003671472,0.0003614352,0.0003570672,0.0014523264,0,0.9996333232,0.9996328528,0.9996385648,0.9996429328,3.9985476736,2,1,439,455.629386231854,0,1,0,0,1,51,91,140,208,490,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryA,2020-01-29,0.212003851441855,0.262510542967794,0.3040949079005,0.385816391888361,0.476068292645305,0,0,0,0,0,3752,3805,3818,3856,15231,1780,1817,1799,1760,7156,8,25,25,41,99,3.23066464054945,3.23064096558755,3.23065736429969,3.23069113913065,12.9226541095673,0.000464184,0.0004715088,0.0004664352,0.0004559856,0.0018581136,0,0.999535816,0.9995284912,0.9995335648,0.9995440144,3.9981418864,3,1,777,701.007663087912,1,2,0,1,4,66,138,173,225,602,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryA,2020-01-30,0.212003851441855,0.262510542967794,0.3040949079005,0.385816391888361,0.476068292645305,0,0,0,0,0,4811,5024,4789,4766,19390,2262,2324,2281,2245,9112,9,24,37,49,119,3.23025717056302,3.23022773976177,3.23024272666425,3.23027237466699,12.921000011656,0.0005902512,0.0005993568,0.00059472,0.0005855472,0.0023698752,0,0.9994097488,0.9994006432,0.99940528,0.9994144528,3.9976301248,4,1,919,835.894867995749,1,0,1,1,3,84,149,254,336,823,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryA,2020-01-31,0.212003851441855,0.262510542967794,0.3040949079005,0.385816391888361,0.476068292645305,0,0,0,0,0,6476,6285,6509,6301,25571,2920,2959,2940,2884,11703,9,22,39,63,133,3.22973469239014,3.22968212963069,3.2297226377077,3.22975478352753,12.9188942432561,0.0007519008,0.0007681632,0.0007556304,0.0007456848,0.0030213792,0,0.9992480992,0.9992318368,0.9992443696,0.9992543152,3.9969786208,5,1,1030,1052.38109447986,0,0,0,4,4,105,215,270,408,998,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryA,2020-02-01,0.212003851441855,0.262510542967794,0.3040949079005,0.385816391888361,0.476068292645305,0,0,0,0,0,8331,8063,8178,7799,32371,3778,3774,3778,3677,15007,22,37,54,61,174,3.22903139398074,3.22899957396314,3.2290157554738,3.22907049024809,12.9161172136658,0.0009694944,0.0009793392,0.0009743328,0.0009573984,0.0038805648,0,0.9990305056,0.9990206608,0.9990256672,0.9990426016,3.9961194352,6,1,1000,1063.2458841414,0,2,3,3,8,111,271,396,512,1290,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryA,2020-02-02,0.212003851441855,0.262510542967794,0.3040949079005,0.385816391888361,0.476068292645305,0,0,0,0,0,10052,9724,10393,10061,40230,4801,4745,4836,4694,19076,21,40,77,97,235,3.22812664119372,3.22812392617516,3.22812761860041,3.22822351305617,12.9126016990255,0.001249416,0.001250256,0.0012491136,0.0012194448,0.0049682304,0,0.998750584,0.998749744,0.9987508864,0.9987805552,3.9950317696,7,1,852,824.507149218212,0,2,0,5,7,182,341,562,678,1763,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryA,2020-02-03,0.212003851441855,0.262510542967794,0.3040949079005,0.385816391888361,0.476068292645305,0,0,0,0,0,12528,12944,13506,12654,51632,6053,6036,6211,5971,24271,32,65,93,122,312,3.22703498652861,3.22706789255363,3.22699893108205,3.22713088098437,12.9082326911487,0.0015871632,0.0015769824,0.0015983184,0.0015574944,0.0063199584,0,0.9984128368,0.9984230176,0.9984016816,0.9984425056,3.9936800416,1,1,1260,1275.2091711533,0,2,3,2,7,231,412,689,801,2133,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryA,2020-02-04,0.212003851441855,0.262510542967794,0.3040949079005,0.385816391888361,0.476068292645305,0,0,0,0,0,15596,16508,16798,16787,65689,7596,7703,7917,7672,30888,34,67,105,155,361,3.2256744364247,3.22566216454078,3.22553216945183,3.22575664718688,12.9026254176042,0.002008104,0.0020119008,0.00205212,0.0019826688,0.0080547936,0,0.997991896,0.9979880992,0.99794788,0.9980173312,3.9919452064,2,1,2533,2536.55033156771,0,0,4,3,7,272,564,809,1088,2733,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryA,2020-02-05,0.212003851441855,0.262510542967794,0.3040949079005,0.385816391888361,0.476068292645305,0,0,0,0,0,20450,21269,20990,21618,84327,9626,9856,10025,9884,39391,43,79,135,209,466,3.22398069924233,3.22386938348112,3.2237078941768,3.22393356652002,12.8954915434203,0.0025321296,0.0025665696,0.0026165328,0.002546712,0.010261944,0,0.9974678704,0.9974334304,0.9973834672,0.997453288,3.989738056,3,1,3792,3893.23261007312,1,3,3,4,11,323,684,1003,1278,3288,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryA,2020-02-06,0.212003851441855,0.262510542967794,0.3040949079005,0.385816391888361,0.476068292645305,0,0,0,0,0,28354,26679,27585,26874,109492,12514,12557,12800,12622,50493,63,128,179,223,593,3.22175981405515,3.2215595542857,3.22142836458858,3.22158583566543,12.8863335685949,0.0032192496,0.003281208,0.0033217968,0.0032730768,0.0130953312,0,0.9967807504,0.996718792,0.9966782032,0.9967269232,3.9869046688,4,1,4694,4630.73838167936,1,3,5,5,14,418,922,1378,1723,4441,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryA,2020-02-07,0.212003851441855,0.262510542967794,0.3040949079005,0.385816391888361,0.476068292645305,0,0,0,0,0,32967,34278,31609,33144,131998,15886,16017,15940,15951,63794,67,142,211,319,739,3.21868054859806,3.21866219507256,3.21843261310259,3.21866729930746,12.8744426560807,0.004171944,0.0041776224,0.0042486528,0.0041760432,0.0167742624,0,0.995828056,0.9958223776,0.9957513472,0.9958239568,3.9832257376,5,1,6133,5816.03631958899,2,3,5,6,16,536,1181,1784,2134,5635,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryA,2020-02-08,0.212003851441855,0.262510542967794,0.3040949079005,0.385816391888361,0.476068292645305,0,0,0,0,0,44384,44270,44710,44707,178071,20364,20501,20379,20454,81698,100,206,281,366,953,3.21510030791513,3.21493957881601,3.21499985222818,3.21506783629308,12.8601075752524,0.0052796352,0.0053293632,0.0053107152,0.0052896816,0.0212093952,0,0.9947203648,0.9946706368,0.9946892848,0.9947103184,3.9787906048,6,1,5521,5858.07174621542,6,4,5,10,25,694,1507,2198,2983,7382,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryA,2020-02-09,0.212003851441855,0.262510542967794,0.3040949079005,0.385816391888361,0.476068292645305,0,0,0,0,0,54478,56721,56123,55927,223249,25882,26267,26080,26139,104368,117,227,381,489,1214,3.21028017255337,3.21013182393892,3.21014431302432,3.21021262289145,12.8407689324081,0.0067709376,0.0068168352,0.0068129712,0.0067918368,0.0271925808,0,0.9932290624,0.9931831648,0.9931870288,0.9932081632,3.9728074192,7,1,4310,4530.37523925657,2,5,11,17,35,1006,1859,2686,3620,9171,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryA,2020-02-10,0.212003851441855,0.262510542967794,0.3040949079005,0.385816391888361,0.476068292645305,0,0,0,0,0,69621,65852,73037,69948,278458,32873,32847,33511,33193,132424,154,308,484,596,1542,3.20436382129531,3.20397188121509,3.2040493135446,3.20413890915728,12.8165239252123,0.0086013984,0.0087226608,0.008698704,0.008670984,0.0346937472,0,0.9913986016,0.9912773392,0.991301296,0.991329016,3.9653062528,1,1,7213,6998.63325607048,5,10,5,17,37,1162,2424,3710,4738,12034,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryA,2020-02-11,0.212003851441855,0.262510542967794,0.3040949079005,0.385816391888361,0.476068292645305,0,0,0,0,0,88010,84454,84107,92057,348628,41705,41121,41944,42485,167255,226,435,572,830,2063,3.1968029289913,3.19682030511013,3.1961174411037,3.19654250441043,12.7862831796156,0.010940664,0.010935288,0.0111527472,0.0110212368,0.044049936,0,0.989059336,0.989064712,0.9888472528,0.9889787632,3.955950064,2,1,14346,13871.9991633684,7,10,20,21,58,1437,3088,4461,6386,15372,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryA,2020-02-12,0.212003851441855,0.262510542967794,0.3040949079005,0.385816391888361,0.476068292645305,0,0,0,0,0,114163,113302,110958,117387,455810,53193,52405,52886,54415,212899,252,552,750,1032,2586,3.18724497763071,3.1876485379904,3.18698335844167,3.18654504584434,12.7484219199071,0.0138978,0.0137729424,0.0139787424,0.014114352,0.0557638368,0,0.9861022,0.9862270576,0.9860212576,0.985885648,3.9442361632,3,1,21509,21239.896627587,9,21,23,25,78,1936,3687,5769,7574,18966,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryA,2020-02-13,0.212003851441855,0.262510542967794,0.3040949079005,0.385816391888361,0.476068292645305,0,0,0,0,0,140449,142151,145119,148996,576715,67306,66752,67426,69537,271021,304,694,1027,1363,3388,3.17484679104761,3.17534385664672,3.17493323723876,3.17379673046693,12.6989206154,0.0177336768,0.0175798896,0.0177069312,0.0180585552,0.0710790528,0,0.9822663232,0.9824201104,0.9822930688,0.9819414448,3.9289209472,4,1,25157,25180.584391359,5,18,25,52,100,2492,5022,7572,9566,24652,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryA,2020-02-14,0.212003851441855,0.262510542967794,0.3040949079005,0.385816391888361,0.476068292645305,0,0,0,1,0,121987,128131,129114,128320,507552,78404,78715,79500,81452,318071,422,908,1249,1740,4319,2.14819321305853,2.14840549483538,2.14790716797905,2.14684819572042,8.59135407159337,0.0224527632,0.0223561632,0.0225829296,0.0230648208,0.0904566768,0,0.9775472368,0.9776438368,0.9774170704,0.9769351792,3.9095433232,5,1,32657,31333.6332390472,11,20,30,43,104,3173,6269,9168,13374,31984,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryA,2020-02-15,0.212003851441855,0.262510542967794,0.3040949079005,0.385816391888361,0.476068292645305,1,0,0,1,0,115228,124336,122977,119751,482292,86400,88029,88590,89881,352900,514,1034,1528,2044,5120,1.73051932440781,1.7303240624305,1.72986221917307,1.72905297803861,6.91975858404999,0.0265515264,0.0266613648,0.02692116,0.0273763728,0.107510424,0,0.9734484736,0.9733386352,0.97307884,0.9726236272,3.892489576,6,1,30560,30722.0773011426,10,29,44,52,135,3796,7909,12070,16802,40577,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryA,2020-02-16,0.212003851441855,0.262510542967794,0.3040949079005,0.385816391888361,0.476068292645305,1,0,0,1,0,128837,137778,138839,141724,547178,94162,97076,97624,98906,387768,628,1377,1963,2681,6649,1.72363659356621,1.72289729791215,1.72251662964008,1.72190008203232,6.89095060315076,0.0304231872,0.0308390544,0.0310531872,0.0314000064,0.1237154352,0,0.9695768128,0.9691609456,0.9689468128,0.9685999936,3.8762845648,7,1,20700,22646.5736100054,23,34,48,70,175,5161,10025,14979,19201,49366,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
countryA,2020-02-17,0.212003851441855,0.262510542967794,0.3040949079005,0.385816391888361,0.476068292645305,1,0,0,1,0,158757,152306,152708,159289,623060,104502,106715,107248,109171,427636,896,1816,2478,3316,8506,1.71594097797418,1.71466762378873,1.7142235804913,1.71343470776743,6.85826689002164,0.0347521104,0.0354683952,0.0357181776,0.0361619328,0.142100616,0,0.9652478896,0.9645316048,0.9642818224,0.9638380672,3.857899384,1,1,32545,33377.8202855054,18,50,74,104,246,6467,12792,18854,27799,65912,0.003,0.006,0.009,0.012,0.0075,0,0,0,0
